paper_id,title,year,url,arxiv_id,primary_category,categories,pdf_url,topic,reason
P0224,"Taxonomy, Evaluation and Exploitation of IPI-Centric LLM Agent Defense Frameworks",2025,http://arxiv.org/abs/2511.15203v1,2511.15203v1,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2511.15203v1,,ranked_by=relevance;score=7
P0225,The Complexity Trap: Simple Observation Masking Is as Efficient as LLM Summarization for Agent Context Management,2025,http://arxiv.org/abs/2508.21433v3,2508.21433v3,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2508.21433v3,,ranked_by=relevance;score=7
P0226,The Influence of Human-inspired Agentic Sophistication in LLM-driven Strategic Reasoners,2025,http://arxiv.org/abs/2505.09396v2,2505.09396v2,cs.AI,"cs.AI,cs.MA",https://arxiv.org/pdf/2505.09396v2,,ranked_by=relevance;score=7
P0227,The Real Barrier to LLM Agent Usability is Agentic ROI,2025,http://arxiv.org/abs/2505.17767v1,2505.17767v1,cs.CL,cs.CL,https://arxiv.org/pdf/2505.17767v1,,ranked_by=relevance;score=7
P0228,"Think, Act, Learn: A Framework for Autonomous Robotic Agents using Closed-Loop Large Language Models",2025,http://arxiv.org/abs/2507.19854v3,2507.19854v3,cs.RO,"cs.RO,cs.HC",https://arxiv.org/pdf/2507.19854v3,,ranked_by=relevance;score=7
P0229,Tool-RoCo: An Agent-as-Tool Self-organization Large Language Model Benchmark in Multi-robot Cooperation,2025,http://arxiv.org/abs/2511.21510v2,2511.21510v2,cs.MA,"cs.MA,cs.AI",https://arxiv.org/pdf/2511.21510v2,,ranked_by=relevance;score=7
P0230,Toward Verifiable Misinformation Detection: A Multi-Tool LLM Agent Framework,2025,http://arxiv.org/abs/2508.03092v1,2508.03092v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2508.03092v1,,ranked_by=relevance;score=7
P0231,Towards a Design Guideline for RPA Evaluation: A Survey of Large Language Model-Based Role-Playing Agents,2025,http://arxiv.org/abs/2502.13012v3,2502.13012v3,cs.HC,"cs.HC,cs.CL",https://arxiv.org/pdf/2502.13012v3,,ranked_by=relevance;score=7
P0232,Tree Search for LLM Agent Reinforcement Learning,2025,http://arxiv.org/abs/2509.21240v2,2509.21240v2,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2509.21240v2,,ranked_by=relevance;score=7
P0233,USTBench: Benchmarking and Dissecting Spatiotemporal Reasoning of LLMs as Urban Agents,2025,http://arxiv.org/abs/2505.17572v1,2505.17572v1,cs.AI,cs.AI,https://arxiv.org/pdf/2505.17572v1,,ranked_by=relevance;score=7
P0234,Understanding Bias Reinforcement in LLM Agents Debate,2025,http://arxiv.org/abs/2503.16814v4,2503.16814v4,cs.LG,"cs.LG,cs.CL",https://arxiv.org/pdf/2503.16814v4,,ranked_by=relevance;score=7
P0235,Use of Retrieval-Augmented Large Language Model Agent for Long-Form COVID-19 Fact-Checking,2025,http://arxiv.org/abs/2512.00007v1,2512.00007v1,cs.IR,"cs.IR,cs.AI,cs.CL",https://arxiv.org/pdf/2512.00007v1,,ranked_by=relevance;score=7
P0236,Using Copilot Agent Mode to Automate Library Migration: A Quantitative Assessment,2025,http://arxiv.org/abs/2510.26699v3,2510.26699v3,cs.SE,cs.SE,https://arxiv.org/pdf/2510.26699v3,,ranked_by=relevance;score=7
P0237,What Do LLM Agents Do When Left Alone? Evidence of Spontaneous Meta-Cognitive Patterns,2025,http://arxiv.org/abs/2509.21224v1,2509.21224v1,cs.AI,cs.AI,https://arxiv.org/pdf/2509.21224v1,,ranked_by=relevance;score=7
P0238,What Makes LLM Agent Simulations Useful for Policy? Insights From an Iterative Design Engagement in Emergency Preparedness,2025,http://arxiv.org/abs/2509.21868v1,2509.21868v1,cs.HC,"cs.HC,cs.CL",https://arxiv.org/pdf/2509.21868v1,,ranked_by=relevance;score=7
P0239,When Refusals Fail: Unstable Safety Mechanisms in Long-Context LLM Agents,2025,http://arxiv.org/abs/2512.02445v1,2512.02445v1,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2512.02445v1,,ranked_by=relevance;score=7
P0240,Where to Search: Measure the Prior-Structured Search Space of LLM Agents,2025,http://arxiv.org/abs/2510.14846v3,2510.14846v3,cs.AI,"cs.AI,cs.CL,cs.LO",https://arxiv.org/pdf/2510.14846v3,,ranked_by=relevance;score=7
P0241,Why Do Language Model Agents Whistleblow?,2025,http://arxiv.org/abs/2511.17085v2,2511.17085v2,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2511.17085v2,,ranked_by=relevance;score=7
P0242,Your LLM Agents are Temporally Blind: The Misalignment Between Tool Use Decisions and Human Time Perception,2025,http://arxiv.org/abs/2510.23853v2,2510.23853v2,cs.CL,cs.CL,https://arxiv.org/pdf/2510.23853v2,,ranked_by=relevance;score=7
P0243,A Review of Large Language Models and Autonomous Agents in Chemistry,2024,http://arxiv.org/abs/2407.01603v3,2407.01603v3,cs.LG,"cs.LG,cs.AI,cs.CL,physics.chem-ph",https://arxiv.org/pdf/2407.01603v3,,ranked_by=relevance;score=7
P0244,A Survey on Evaluation of Multimodal Large Language Models,2024,http://arxiv.org/abs/2408.15769v1,2408.15769v1,cs.CV,"cs.CV,cs.AI,cs.CL",https://arxiv.org/pdf/2408.15769v1,,ranked_by=relevance;score=7
P0245,A Survey on Self-Evolution of Large Language Models,2024,http://arxiv.org/abs/2404.14387v2,2404.14387v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2404.14387v2,,ranked_by=relevance;score=7
P0246,APPL: A Prompt Programming Language for Harmonious Integration of Programs and Large Language Model Prompts,2024,http://arxiv.org/abs/2406.13161v1,2406.13161v1,cs.AI,"cs.AI,cs.CL,cs.LG,cs.PL",https://arxiv.org/pdf/2406.13161v1,,ranked_by=relevance;score=7
P0247,Affective Computing in the Era of Large Language Models: A Survey from the NLP Perspective,2024,http://arxiv.org/abs/2408.04638v2,2408.04638v2,cs.CL,"cs.CL,cs.CY",https://arxiv.org/pdf/2408.04638v2,,ranked_by=relevance;score=7
P0248,AutoML-Agent: A Multi-Agent LLM Framework for Full-Pipeline AutoML,2024,http://arxiv.org/abs/2410.02958v2,2410.02958v2,cs.LG,"cs.LG,cs.AI,cs.CL,cs.MA",https://arxiv.org/pdf/2410.02958v2,,ranked_by=relevance;score=7
P0249,BudgetMLAgent: A Cost-Effective LLM Multi-Agent system for Automating Machine Learning Tasks,2024,http://arxiv.org/abs/2411.07464v2,2411.07464v2,cs.MA,"cs.MA,cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2411.07464v2,,ranked_by=relevance;score=7
P0250,Can We Rely on LLM Agents to Draft Long-Horizon Plans? Let's Take TravelPlanner as an Example,2024,http://arxiv.org/abs/2408.06318v1,2408.06318v1,cs.AI,"cs.AI,cs.LG",https://arxiv.org/pdf/2408.06318v1,,ranked_by=relevance;score=7
P0251,CoMAL: Collaborative Multi-Agent Large Language Models for Mixed-Autonomy Traffic,2024,http://arxiv.org/abs/2410.14368v2,2410.14368v2,cs.AI,"cs.AI,cs.RO",https://arxiv.org/pdf/2410.14368v2,,ranked_by=relevance;score=7
P0252,Coalitions of Large Language Models Increase the Robustness of AI Agents,2024,http://arxiv.org/abs/2408.01380v1,2408.01380v1,cs.CL,cs.CL,https://arxiv.org/pdf/2408.01380v1,,ranked_by=relevance;score=7
P0253,CodeTree: Agent-guided Tree Search for Code Generation with Large Language Models,2024,http://arxiv.org/abs/2411.04329v2,2411.04329v2,cs.CL,cs.CL,https://arxiv.org/pdf/2411.04329v2,,ranked_by=relevance;score=7
P0254,Development of a Large Language Model-based Multi-Agent Clinical Decision Support System for Korean Triage and Acuity Scale (KTAS)-Based Triage and Treatment Planning in Emergency Departments,2024,http://arxiv.org/abs/2408.07531v2,2408.07531v2,cs.AI,"cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2408.07531v2,,ranked_by=relevance;score=7
P0255,DrugAgent: Multi-Agent Large Language Model-Based Reasoning for Drug-Target Interaction Prediction,2024,http://arxiv.org/abs/2408.13378v4,2408.13378v4,cs.AI,"cs.AI,cs.CL,cs.IR,cs.LG,q-bio.QM",https://arxiv.org/pdf/2408.13378v4,,ranked_by=relevance;score=7
P0256,Empowering Large Language Model Agents through Action Learning,2024,http://arxiv.org/abs/2402.15809v2,2402.15809v2,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2402.15809v2,,ranked_by=relevance;score=7
P0257,Evaluating and Enhancing LLMs Agent based on Theory of Mind in Guandan: A Multi-Player Cooperative Game under Imperfect Information,2024,http://arxiv.org/abs/2408.02559v1,2408.02559v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2408.02559v1,,ranked_by=relevance;score=7
P0258,Exploring Autonomous Agents through the Lens of Large Language Models: A Review,2024,http://arxiv.org/abs/2404.04442v1,2404.04442v1,cs.AI,cs.AI,https://arxiv.org/pdf/2404.04442v1,,ranked_by=relevance;score=7
P0259,"Exploring Large Language Model based Intelligent Agents: Definitions, Methods, and Prospects",2024,http://arxiv.org/abs/2401.03428v1,2401.03428v1,cs.AI,"cs.AI,cs.MA",https://arxiv.org/pdf/2401.03428v1,,ranked_by=relevance;score=7
P0260,Federated In-Context LLM Agent Learning,2024,http://arxiv.org/abs/2412.08054v1,2412.08054v1,cs.LG,"cs.LG,cs.AI,cs.CL,cs.CR",https://arxiv.org/pdf/2412.08054v1,,ranked_by=relevance;score=7
P0261,From Individual to Society: A Survey on Social Simulation Driven by Large Language Model-based Agents,2024,http://arxiv.org/abs/2412.03563v1,2412.03563v1,cs.CL,"cs.CL,cs.CY",https://arxiv.org/pdf/2412.03563v1,,ranked_by=relevance;score=7
P0262,From LLM to Conversational Agent: A Memory Enhanced Architecture with Fine-Tuning of Large Language Models,2024,http://arxiv.org/abs/2401.02777v2,2401.02777v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2401.02777v2,,ranked_by=relevance;score=7
P0263,GIVE: Structured Reasoning of Large Language Models with Knowledge Graph Inspired Veracity Extrapolation,2024,http://arxiv.org/abs/2410.08475v3,2410.08475v3,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2410.08475v3,,ranked_by=relevance;score=7
P0264,GameBench: Evaluating Strategic Reasoning Abilities of LLM Agents,2024,http://arxiv.org/abs/2406.06613v2,2406.06613v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2406.06613v2,,ranked_by=relevance;score=7
P0265,GraphInsight: Unlocking Insights in Large Language Models for Graph Structure Understanding,2024,http://arxiv.org/abs/2409.03258v3,2409.03258v3,cs.CL,cs.CL,https://arxiv.org/pdf/2409.03258v3,,ranked_by=relevance;score=7
P0266,Guide-LLM: An Embodied LLM Agent and Text-Based Topological Map for Robotic Guidance of People with Visual Impairments,2024,http://arxiv.org/abs/2410.20666v2,2410.20666v2,cs.RO,"cs.RO,cs.AI,cs.CL",https://arxiv.org/pdf/2410.20666v2,,ranked_by=relevance;score=7
P0267,Interpreting Multi-band Galaxy Observations with Large Language Model-Based Agents,2024,http://arxiv.org/abs/2409.14807v2,2409.14807v2,astro-ph.IM,"astro-ph.IM,astro-ph.GA",https://arxiv.org/pdf/2409.14807v2,,ranked_by=relevance;score=7
P0268,LLM Agents can Autonomously Hack Websites,2024,http://arxiv.org/abs/2402.06664v3,2402.06664v3,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2402.06664v3,,ranked_by=relevance;score=7
P0269,LLM as a Mastermind: A Survey of Strategic Reasoning with Large Language Models,2024,http://arxiv.org/abs/2404.01230v1,2404.01230v1,cs.CL,cs.CL,https://arxiv.org/pdf/2404.01230v1,,ranked_by=relevance;score=7
P0270,LLMArena: Assessing Capabilities of Large Language Models in Dynamic Multi-Agent Environments,2024,http://arxiv.org/abs/2402.16499v1,2402.16499v1,cs.CL,cs.CL,https://arxiv.org/pdf/2402.16499v1,,ranked_by=relevance;score=7
P0271,Large Language Model Enhanced Text-to-SQL Generation: A Survey,2024,http://arxiv.org/abs/2410.06011v1,2410.06011v1,cs.DB,cs.DB,https://arxiv.org/pdf/2410.06011v1,,ranked_by=relevance;score=7
P0272,Large Language Model for Table Processing: A Survey,2024,http://arxiv.org/abs/2402.05121v3,2402.05121v3,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2402.05121v3,,ranked_by=relevance;score=7
P0273,Large Language Model-Based Agents for Software Engineering: A Survey,2024,http://arxiv.org/abs/2409.02977v2,2409.02977v2,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2409.02977v2,,ranked_by=relevance;score=7
P0274,Large Language Model-Brained GUI Agents: A Survey,2024,http://arxiv.org/abs/2411.18279v12,2411.18279v12,cs.AI,"cs.AI,cs.CL,cs.HC",https://arxiv.org/pdf/2411.18279v12,,ranked_by=relevance;score=7
P0275,Large Language Models as Biomedical Hypothesis Generators: A Comprehensive Evaluation,2024,http://arxiv.org/abs/2407.08940v2,2407.08940v2,cs.CL,cs.CL,https://arxiv.org/pdf/2407.08940v2,,ranked_by=relevance;score=7
P0276,Large language model empowered participatory urban planning,2024,http://arxiv.org/abs/2402.01698v1,2402.01698v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2402.01698v1,,ranked_by=relevance;score=7
P0277,Learning From Failure: Integrating Negative Examples when Fine-tuning Large Language Models as Agents,2024,http://arxiv.org/abs/2402.11651v2,2402.11651v2,cs.CL,cs.CL,https://arxiv.org/pdf/2402.11651v2,,ranked_by=relevance;score=7
P0278,LightVA: Lightweight Visual Analytics with LLM Agent-Based Task Planning and Execution,2024,http://arxiv.org/abs/2411.05651v2,2411.05651v2,cs.HC,cs.HC,https://arxiv.org/pdf/2411.05651v2,,ranked_by=relevance;score=7
P0279,Long-form factuality in large language models,2024,http://arxiv.org/abs/2403.18802v4,2403.18802v4,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2403.18802v4,,ranked_by=relevance;score=7
P0280,MALT: Improving Reasoning with Multi-Agent LLM Training,2024,http://arxiv.org/abs/2412.01928v3,2412.01928v3,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2412.01928v3,,ranked_by=relevance;score=7
P0281,MIRAI: Evaluating LLM Agents for Event Forecasting,2024,http://arxiv.org/abs/2407.01231v1,2407.01231v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2407.01231v1,,ranked_by=relevance;score=7
P0282,MLLM-Tool: A Multimodal Large Language Model For Tool Agent Learning,2024,http://arxiv.org/abs/2401.10727v3,2401.10727v3,cs.CV,cs.CV,https://arxiv.org/pdf/2401.10727v3,,ranked_by=relevance;score=7
P0283,MathLearner: A Large Language Model Agent Framework for Learning to Solve Mathematical Problems,2024,http://arxiv.org/abs/2408.01779v1,2408.01779v1,cs.CL,cs.CL,https://arxiv.org/pdf/2408.01779v1,,ranked_by=relevance;score=7
P0284,MeNTi: Bridging Medical Calculator and LLM Agent with Nested Tool Calling,2024,http://arxiv.org/abs/2410.13610v3,2410.13610v3,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2410.13610v3,,ranked_by=relevance;score=7
P0285,Mitigating Bias in Queer Representation within Large Language Models: A Collaborative Agent Approach,2024,http://arxiv.org/abs/2411.07656v2,2411.07656v2,cs.CL,"cs.CL,cs.MA",https://arxiv.org/pdf/2411.07656v2,,ranked_by=relevance;score=7
P0286,Multi-Agent Causal Discovery Using Large Language Models,2024,http://arxiv.org/abs/2407.15073v3,2407.15073v3,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2407.15073v3,,ranked_by=relevance;score=7
P0287,RedAgent: Red Teaming Large Language Models with Context-aware Autonomous Language Agent,2024,http://arxiv.org/abs/2407.16667v1,2407.16667v1,cs.CR,"cs.CR,cs.AI,cs.CL",https://arxiv.org/pdf/2407.16667v1,,ranked_by=relevance;score=7
P0288,Rx Strategist: Prescription Verification using LLM Agents System,2024,http://arxiv.org/abs/2409.03440v1,2409.03440v1,cs.CL,cs.CL,https://arxiv.org/pdf/2409.03440v1,,ranked_by=relevance;score=7
P0289,"Survey on Large Language Model-Enhanced Reinforcement Learning: Concept, Taxonomy, and Methods",2024,http://arxiv.org/abs/2404.00282v3,2404.00282v3,cs.LG,"cs.LG,cs.AI,cs.CL,cs.RO",https://arxiv.org/pdf/2404.00282v3,,ranked_by=relevance;score=7
P0290,The Emerged Security and Privacy of LLM Agent: A Survey with Case Studies,2024,http://arxiv.org/abs/2407.19354v2,2407.19354v2,cs.CR,cs.CR,https://arxiv.org/pdf/2407.19354v2,,ranked_by=relevance;score=7
P0291,Towards Efficient LLM Grounding for Embodied Multi-Agent Collaboration,2024,http://arxiv.org/abs/2405.14314v4,2405.14314v4,cs.AI,"cs.AI,cs.CL,cs.LG,cs.MA,cs.RO",https://arxiv.org/pdf/2405.14314v4,,ranked_by=relevance;score=7
P0292,Transforming Wearable Data into Personal Health Insights using Large Language Model Agents,2024,http://arxiv.org/abs/2406.06464v4,2406.06464v4,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2406.06464v4,,ranked_by=relevance;score=7
P0293,TwoStep: Multi-agent Task Planning using Classical Planners and Large Language Models,2024,http://arxiv.org/abs/2403.17246v2,2403.17246v2,cs.AI,"cs.AI,cs.CL,cs.MA,cs.RO",https://arxiv.org/pdf/2403.17246v2,,ranked_by=relevance;score=7
P0294,Why Solving Multi-agent Path Finding with Large Language Model has not Succeeded Yet,2024,http://arxiv.org/abs/2401.03630v2,2401.03630v2,cs.MA,"cs.MA,cs.AI,cs.CL",https://arxiv.org/pdf/2401.03630v2,,ranked_by=relevance;score=7
P0295,A New Dialogue Response Generation Agent for Large Language Models by Asking Questions to Detect User's Intentions,2023,http://arxiv.org/abs/2310.03293v1,2310.03293v1,cs.CL,cs.CL,https://arxiv.org/pdf/2310.03293v1,,ranked_by=relevance;score=7
P0296,A Survey on Large Language Model based Autonomous Agents,2023,http://arxiv.org/abs/2308.11432v7,2308.11432v7,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2308.11432v7,,ranked_by=relevance;score=7
P0297,AVIS: Autonomous Visual Information Seeking with Large Language Model Agent,2023,http://arxiv.org/abs/2306.08129v3,2306.08129v3,cs.CV,"cs.CV,cs.AI,cs.CL",https://arxiv.org/pdf/2306.08129v3,,ranked_by=relevance;score=7
P0298,Chat with the Environment: Interactive Multimodal Perception Using Large Language Models,2023,http://arxiv.org/abs/2303.08268v3,2303.08268v3,cs.RO,"cs.RO,cs.AI,cs.CL,cs.LG,cs.SD,eess.AS",https://arxiv.org/pdf/2303.08268v3,,ranked_by=relevance;score=7
P0299,FinEval: A Chinese Financial Domain Knowledge Evaluation Benchmark for Large Language Models,2023,http://arxiv.org/abs/2308.09975v2,2308.09975v2,cs.CL,cs.CL,https://arxiv.org/pdf/2308.09975v2,,ranked_by=relevance;score=7
P0300,FinMem: A Performance-Enhanced LLM Trading Agent with Layered Memory and Character Design,2023,http://arxiv.org/abs/2311.13743v2,2311.13743v2,q-fin.CP,"q-fin.CP,cs.AI,cs.CE,cs.LG",https://arxiv.org/pdf/2311.13743v2,,ranked_by=relevance;score=7
